FID,id,agency_code,region_code,national_fire_id,agency_fire_id,national_fire_cause,fire_type_ics,severity_nearest_dsr,fire_was_prescribed,percent_contained,fire_size,response_type,stage_of_control_status,situation_report_date,status_date,latitude,longitude,geometry,fire_year,status_year,record_start,record_end
cwfif_national_activefires.fid-50fc4393_19f6b347577_-32f0,17848448,NS,07,2026_NS_07-012-2026,07-012-2026,U,-1,-1,0,100,0.01,FUL,UC,2026-07-12T13:33:00,2026-07-13T12:00:00,44.9157,-64.5046,POINT (2358139.780938 118430.345435),2026,2026,2026-07-14T19:45:00,2026-12-31T23:59:59.999
cwfif_national_activefires.fid-50fc4393_19f6b347577_-32ef,17848436,NS,06,2026_NS_06-011-2026,06-011-2026,U,-1,-1,0,100,0.01,FUL,UC,2026-07-13T13:00:00,2026-07-13T17:00:00,44.914,-65.3098,POINT (2300618.765768 88770.070519),2026,2026,2026-07-14T19:45:00,2026-12-31T23:59:59.999
cwfif_national_activefires.fid-50fc4393_19f6b347577_-32ee,17848435,NS,06,2026_NS_06-010-2026,06-010-2026,U,-1,-1,0,100,0.7,FUL,UC,2026-07-11T16:00:00,2026-07-12T12:00:00,44.6298,-65.0575,POINT (2333298.019756 69263.98691),2026,2026,2026-07-14T19:45:00,2026-12-31T23:59:59.999
